Time;CPU usage;Used memory;Number of bytes received;Number of bytes transmitted;RLATE;WLATE
2019-07-14T16:00:00+02:00;5662650000;1,50E+11;287607;614758;19;68
2019-07-14T17:00:00+02:00;5235183333;1,50E+11;291549;761446;14;19
2019-07-14T18:00:00+02:00;5596233333;1,50E+11;293000;992409;21;10
2019-07-14T19:00:00+02:00;5538466666;1,50E+11;302506;744413;12;3
2019-07-14T20:00:00+02:00;6175516666;1,50E+11;286976;2081843;13;7
2019-07-14T21:00:00+02:00;5587666666;1,51E+11;296157;4735163;15;7
2019-07-14T22:00:00+02:00;5288716666;1,51E+11;240240;595968;13;44
2019-07-14T23:00:00+02:00;5525466666;1,51E+11;278169;1088494;16;23
2019-07-15T00:00:00+02:00;6134783333;1,51E+11;836488;1581380;21;55
2019-07-15T01:00:00+02:00;5423366666;1,51E+11;509371;18851379;20;33
2019-07-15T02:00:00+02:00;7711116666;1,51E+11;3774359;21970735;18;61
2019-07-15T03:00:00+02:00;7223483333;1,51E+11;588151;17824494;23;21
2019-07-15T04:00:00+02:00;6524216666;1,51E+11;271684;3179229;20;86
