TimeT,CPU usage,Used memory,Number of bytes received,Number of bytes transmitted,Overall status
08-27T01:48,2070500000.0,75554095104.0,3410944.0,330240.0,1.0
08-27T01:50,3587500000.0,75619106816.0,1804288.0,1061376.0,1.0
08-27T01:52,2283000000.0,75600756736.0,916992.0,370688.0,1.0
08-27T01:54,1780500000.0,75511627776.0,2085888.0,436736.0,1.0
08-27T01:56,2079000000.0,75523686400.0,749056.0,491008.0,1.0
08-27T01:58,2066500000.0,75570348032.0,837632.0,345600.0,1.0
08-27T02:00,2035500000.0,75571396608.0,1442304.0,10581504.0,1.0
08-27T02:02,2049000000.0,75522113536.0,945152.0,393216.0,1.0
08-27T02:04,1874500000.0,75526307840.0,1563136.0,430592.0,1.0
08-27T02:06,2365000000.0,75575066624.0,1000448.0,11715584.0,1.0
08-27T02:08,2199000000.0,75780063232.0,9616896.0,7048704.0,1.0
08-27T02:10,2566500000.0,75518967808.0,1532928.0,11650560.0,1.0
08-27T02:12,2304500000.0,75583455232.0,960000.0,329216.0,1.0
08-27T02:14,2952500000.0,75591843840.0,3636224.0,461824.0,1.0
08-27T02:16,2155000000.0,75593940992.0,1205760.0,11269632.0,1.0
08-27T02:18,1839000000.0,75507957760.0,842240.0,338432.0,1.0
08-27T02:20,1888500000.0,75533647872.0,1378816.0,11132928.0,1.0
08-27T02:22,2729500000.0,75572445184.0,1028096.0,397824.0,1.0
08-27T02:24,2161000000.0,75629068288.0,1243136.0,462336.0,1.0
08-27T02:26,1945500000.0,75495899136.0,979968.0,9144320.0,1.0
08-27T02:28,2717500000.0,75530502144.0,882688.0,909312.0,1.0
08-27T02:30,2221000000.0,75581358080.0,1680384.0,10397184.0,1.0
08-27T02:32,2357000000.0,75610718208.0,6093824.0,511488.0,1.0
08-27T02:34,2908500000.0,75524210688.0,6845440.0,512000.0,1.0
08-27T02:36,2322000000.0,75545182208.0,2780672.0,9792512.0,1.0
08-27T02:38,2551000000.0,75568775168.0,2577408.0,438784.0,1.0
08-27T02:40,3072000000.0,75602329600.0,3499520.0,9400320.0,1.0
08-27T02:42,2079500000.0,75592368128.0,6384640.0,468992.0,1.0
08-27T02:44,2308000000.0,75547279360.0,3103232.0,414208.0,1.0
08-27T02:46,2141500000.0,75554619392.0,4291072.0,8863744.0,1.0
08-27T02:48,2282500000.0,75611766784.0,2485248.0,405504.0,1.0
08-27T02:50,2072000000.0,75561435136.0,5308416.0,8687104.0,1.0
08-27T02:52,2288500000.0,75586076672.0,6203904.0,534016.0,1.0
08-27T02:54,2070500000.0,75561959424.0,3190272.0,459776.0,1.0
08-27T02:56,2393000000.0,75593416704.0,1056768.0,8305152.0,1.0
08-27T02:58,2349000000.0,75577688064.0,835072.0,338944.0,1.0
08-27T03:00,1835000000.0,75536793600.0,1628672.0,7746048.0,1.0
08-27T03:02,2534500000.0,75615961088.0,914944.0,345088.0,1.0
08-27T03:04,2531000000.0,75624873984.0,1718272.0,418304.0,1.0
08-27T03:06,3159500000.0,75584503808.0,1018368.0,7394816.0,1.0
08-27T03:08,1977500000.0,75782160384.0,10033152.0,7694848.0,1.0
08-27T03:10,3249500000.0,75547803648.0,1513984.0,7026176.0,1.0
08-27T03:12,2286000000.0,75625922560.0,959488.0,329216.0,1.0
08-27T03:14,2233500000.0,75584503808.0,1217024.0,460800.0,1.0
08-27T03:16,1793000000.0,75488034816.0,927744.0,6671872.0,1.0
08-27T03:18,2093000000.0,75511627776.0,869888.0,357888.0,1.0
08-27T03:20,2212500000.0,75539939328.0,1492480.0,6138368.0,1.0
08-27T03:22,2568000000.0,75585552384.0,839168.0,390144.0,1.0
08-27T03:24,1818000000.0,75543085056.0,1410560.0,431616.0,1.0
08-27T03:26,1986000000.0,75521064960.0,1067008.0,6828032.0,1.0
08-27T03:28,2406500000.0,75580309504.0,843264.0,338432.0,1.0
08-27T03:30,3171500000.0,75597086720.0,1298432.0,5309440.0,1.0
08-27T03:32,1985000000.0,75521064960.0,835072.0,318464.0,1.0
08-27T03:34,2966500000.0,75597086720.0,1537536.0,497152.0,1.0
08-27T03:36,2133000000.0,75532599296.0,843264.0,4822528.0,1.0
08-27T03:38,2273000000.0,75567726592.0,1129472.0,389632.0,1.0
08-27T03:40,2097500000.0,75551473664.0,1276416.0,4791296.0,1.0
08-27T03:42,2074500000.0,75516346368.0,2749440.0,402432.0,1.0
08-27T03:44,2153500000.0,75586076672.0,6590464.0,452608.0,1.0
08-27T03:46,2012000000.0,75570872320.0,2734592.0,4124672.0,1.0
08-27T03:48,2430000000.0,75602329600.0,2762240.0,1339904.0,1.0
08-27T03:50,1985000000.0,75540987904.0,4350976.0,3960832.0,1.0
08-27T03:52,2126500000.0,75575066624.0,2586112.0,381952.0,1.0
08-27T03:54,2170000000.0,75585028096.0,3241472.0,482816.0,1.0
08-27T03:56,2740000000.0,75560386560.0,2730496.0,3299840.0,1.0
08-27T03:58,1938000000.0,75527356416.0,3900416.0,343552.0,1.0
08-27T04:00,3001500000.0,75546755072.0,3243520.0,2855424.0,1.0
08-27T04:02,2072000000.0,75560386560.0,2582528.0,479744.0,1.0
08-27T04:04,2117500000.0,75537317888.0,1823744.0,465408.0,1.0
08-27T04:06,1887000000.0,75510054912.0,830976.0,1894400.0,1.0
08-27T04:08,2016000000.0,75616485376.0,6462976.0,543744.0,1.0
08-27T04:10,2172500000.0,75668389888.0,2902528.0,320512.0,1.0
08-27T04:12,2075000000.0,75524734976.0,2690048.0,271872.0,1.0
08-27T04:14,1787000000.0,75501142016.0,2941952.0,237056.0,1.0
08-27T04:16,2337500000.0,75571396608.0,2740736.0,284160.0,1.0
08-27T04:18,1958500000.0,75591843840.0,2649088.0,268288.0,1.0
08-27T04:20,2351500000.0,75528404992.0,3013120.0,266240.0,1.0
08-27T04:22,2032500000.0,75574542336.0,2686464.0,217088.0,1.0
08-27T04:24,2948500000.0,75547803648.0,2978304.0,285184.0,1.0
08-27T04:26,2970000000.0,75635359744.0,1044480.0,982016.0,1.0
08-27T04:28,2424000000.0,75534172160.0,1031168.0,263680.0,1.0
08-27T04:30,1956000000.0,75529977856.0,1168896.0,252416.0,1.0
08-27T04:32,2098500000.0,75548852224.0,867840.0,234496.0,1.0
08-27T04:34,2258000000.0,75592892416.0,1225728.0,313856.0,1.0
08-27T04:36,2212500000.0,75550949376.0,768000.0,1106944.0,1.0
08-27T04:38,1821000000.0,75551997952.0,884224.0,261632.0,1.0
08-27T04:40,2494500000.0,75553046528.0,1111040.0,294400.0,1.0
08-27T04:42,2233000000.0,75578736640.0,834560.0,217088.0,1.0
08-27T04:44,2113000000.0,75569299456.0,1209856.0,318976.0,1.0
08-27T04:46,1868000000.0,75537317888.0,929280.0,235008.0,1.0
08-27T04:48,2879000000.0,75527880704.0,843264.0,331776.0,1.0
08-27T04:50,2224500000.0,75560386560.0,980480.0,197120.0,1.0
08-27T04:52,2798500000.0,75538366464.0,868864.0,233984.0,1.0
08-27T04:54,1539000000.0,75505860608.0,1174528.0,291840.0,1.0
08-27T04:56,2432000000.0,75535745024.0,867840.0,285184.0,1.0
08-27T04:58,2111500000.0,75554095104.0,842752.0,246272.0,1.0
08-27T05:00,1744500000.0,75522637824.0,991744.0,241664.0,1.0
08-27T05:02,1866500000.0,75503763456.0,977408.0,250368.0,1.0
08-27T05:04,1828000000.0,75572969472.0,1224704.0,1014272.0,1.0
08-27T05:06,2658500000.0,75550949376.0,835584.0,397824.0,1.0
08-27T05:08,2258000000.0,75723964416.0,10609664.0,553472.0,1.0
08-27T05:10,1792500000.0,75508482048.0,2971648.0,353280.0,1.0
08-27T05:12,2078000000.0,75547803648.0,6692864.0,241152.0,1.0
08-27T05:14,2987000000.0,75556192256.0,6836736.0,382976.0,1.0
08-27T05:16,1932500000.0,75551997952.0,5292032.0,341504.0,1.0
08-27T05:18,2848000000.0,75485413376.0,2677248.0,327168.0,1.0
08-27T05:20,1927000000.0,75514773504.0,2787328.0,228864.0,1.0
08-27T05:22,2124500000.0,75545706496.0,2592256.0,201216.0,1.0
08-27T05:24,2392500000.0,75568775168.0,6493696.0,242176.0,1.0
08-27T05:26,2174000000.0,75513724928.0,2511360.0,1348608.0,1.0
08-27T05:28,1796500000.0,75545182208.0,2487808.0,267776.0,1.0
08-27T05:30,2584000000.0,75544657920.0,1046016.0,223232.0,1.0
08-27T05:32,1998500000.0,75587649536.0,888832.0,197120.0,1.0
08-27T05:34,2024500000.0,75518443520.0,1137152.0,293376.0,1.0
08-27T05:36,2234000000.0,75548327936.0,788992.0,251392.0,1.0
08-27T05:38,2068000000.0,75555667968.0,978432.0,296448.0,1.0
08-27T05:40,2757000000.0,75574542336.0,1491456.0,292864.0,1.0
08-27T05:42,2258000000.0,75491704832.0,883712.0,276992.0,1.0
08-27T05:44,2667500000.0,75513724928.0,1207808.0,226304.0,1.0
08-27T05:46,2369500000.0,75572969472.0,905728.0,689152.0,1.0
08-27T05:48,2541500000.0,75570872320.0,1496576.0,282624.0,1.0
08-27T05:50,1953500000.0,75547279360.0,1143808.0,347648.0,1.0
08-27T05:52,1928000000.0,75478073344.0,839680.0,251904.0,1.0
08-27T05:54,2361000000.0,75515297792.0,1209856.0,324608.0,1.0
08-27T05:56,2019500000.0,75550425088.0,918016.0,267264.0,1.0
08-27T05:58,2277500000.0,75567202304.0,840192.0,278528.0,1.0
08-27T06:00,2007500000.0,75520016384.0,1074688.0,309760.0,1.0
08-27T06:02,2183000000.0,75544657920.0,984576.0,213504.0,1.0
08-27T06:04,2543500000.0,75579260928.0,1157120.0,409600.0,1.0
08-27T06:06,2385000000.0,75523162112.0,801792.0,394752.0,1.0
08-27T06:08,2918000000.0,75581882368.0,4726272.0,595456.0,1.0
08-27T06:10,2305000000.0,75590270976.0,1057280.0,300544.0,1.0
08-27T06:12,3207500000.0,75532075008.0,5798912.0,369664.0,1.0
08-27T06:14,1998000000.0,75500617728.0,2869248.0,272384.0,1.0
08-27T06:16,2142000000.0,75488559104.0,2801664.0,300032.0,1.0
08-27T06:18,2146500000.0,75500093440.0,2558464.0,242176.0,1.0
08-27T06:20,2161500000.0,75537842176.0,2828800.0,316416.0,1.0
08-27T06:22,2399000000.0,75553570816.0,6795264.0,379904.0,1.0
08-27T06:24,1946000000.0,75490131968.0,7122432.0,1124352.0,1.0
08-27T06:26,3151000000.0,75545182208.0,2482688.0,1972224.0,1.0
08-27T06:28,2288000000.0,75553046528.0,3186688.0,299520.0,1.0
08-27T06:30,2492500000.0,75572445184.0,2515456.0,329728.0,1.0
08-27T06:32,1711000000.0,75469684736.0,2437632.0,355840.0,1.0
08-27T06:34,2898000000.0,75503239168.0,987648.0,594432.0,1.0
08-27T06:36,2430500000.0,75540987904.0,1003520.0,276480.0,1.0
08-27T06:38,2992500000.0,75556716544.0,906752.0,287232.0,1.0
08-27T06:40,1926500000.0,75489083392.0,1127424.0,406528.0,1.0
08-27T06:42,2314500000.0,75495374848.0,2598400.0,292352.0,1.0
08-27T06:44,2080500000.0,75534696448.0,11643904.0,220662272.0,1.0
08-27T06:46,2125500000.0,75570348032.0,2757632.0,372736.0,1.0
08-27T06:48,1665500000.0,75486986240.0,6518784.0,313856.0,1.0
08-27T06:50,1791000000.0,75535745024.0,4621824.0,228716544.0,1.0
08-27T06:52,2248000000.0,75546230784.0,2924544.0,422912.0,1.0
08-27T06:54,2643500000.0,75581358080.0,4374016.0,227904512.0,1.0
08-27T06:56,1414000000.0,75469684736.0,933376.0,340480.0,1.0
08-27T06:58,2483500000.0,75500617728.0,770048.0,256512.0,1.0
08-27T07:00,2004500000.0,75518443520.0,3089408.0,231570944.0,1.0
08-27T07:02,2947500000.0,75562483712.0,930816.0,342016.0,1.0
08-27T07:04,1934000000.0,75482791936.0,2927104.0,234103296.0,1.0
08-27T07:06,2559000000.0,75489607680.0,986624.0,568832.0,1.0
08-27T07:08,2301000000.0,75727110144.0,887808.0,292864.0,1.0
08-27T07:10,2254000000.0,75634311168.0,3266560.0,234603520.0,1.0
08-27T07:12,2437500000.0,75560386560.0,918016.0,625152.0,1.0
08-27T07:14,3226500000.0,75552522240.0,3154944.0,234436608.0,1.0
08-27T07:16,2330500000.0,75489083392.0,956416.0,577536.0,1.0
08-27T07:18,3282500000.0,75509006336.0,867840.0,259584.0,1.0
08-27T07:20,2773500000.0,75548327936.0,3042816.0,233563136.0,1.0
08-27T07:22,3100000000.0,75540987904.0,726016.0,340480.0,1.0
08-27T07:24,2956000000.0,75514773504.0,2833408.0,221540864.0,1.0
08-27T07:26,2138500000.0,75520016384.0,952832.0,483328.0,1.0
08-27T07:28,2748000000.0,75600756736.0,1056768.0,317952.0,1.0
08-27T07:30,3031000000.0,75520540672.0,3590656.0,226506752.0,1.0
08-27T07:32,1982500000.0,75494850560.0,1048064.0,338432.0,1.0
08-27T07:34,3058500000.0,75571920896.0,2940416.0,228509184.0,1.0
08-27T07:36,2710500000.0,75544133632.0,2809344.0,380416.0,1.0
08-27T07:38,2260000000.0,75497472000.0,2629120.0,381440.0,1.0
08-27T07:40,2493000000.0,75454480384.0,4624896.0,238961152.0,1.0
08-27T07:42,2536500000.0,75482791936.0,2725376.0,302080.0,1.0
08-27T07:44,4631000000.0,75591843840.0,9961472.0,231502848.0,1.0
08-27T07:46,1946500000.0,75491704832.0,2800640.0,390144.0,1.0
08-27T07:48,3116500000.0,75461296128.0,2761216.0,404992.0,1.0
08-27T07:50,2985500000.0,75474927616.0,16564224.0,231558144.0,1.0
08-27T07:52,2594500000.0,75529453568.0,2951680.0,384000.0,1.0
08-27T07:54,2973500000.0,75574018048.0,4637696.0,242821120.0,1.0
08-27T07:56,1892000000.0,75478073344.0,2380800.0,442880.0,1.0
08-27T07:58,2277500000.0,75503763456.0,950784.0,308736.0,1.0
08-27T08:00,3355500000.0,75529453568.0,3267072.0,240861696.0,1.0
08-27T08:02,2419500000.0,75507433472.0,924672.0,346112.0,1.0
08-27T08:04,2687000000.0,75453956096.0,2995200.0,244063744.0,1.0
08-27T08:06,2237500000.0,75479121920.0,1011200.0,865280.0,1.0
08-27T08:08,3564500000.0,75711905792.0,869376.0,223232.0,1.0
08-27T08:10,3368500000.0,75521064960.0,3012096.0,241571840.0,1.0
08-27T08:12,3189000000.0,75447664640.0,841216.0,267264.0,1.0
08-27T08:14,2185000000.0,75465490432.0,3411968.0,240658944.0,1.0
08-27T08:16,3026000000.0,75518967808.0,900608.0,349184.0,1.0
08-27T08:18,2957500000.0,75548327936.0,871936.0,279040.0,1.0
08-27T08:20,3161500000.0,75475451904.0,3124224.0,242310144.0,1.0
08-27T08:22,1820500000.0,75497996288.0,872448.0,733184.0,1.0
08-27T08:24,2511500000.0,75555667968.0,3151872.0,234998272.0,1.0
08-27T08:26,3117000000.0,75574542336.0,1547264.0,1759744.0,1.0
08-27T08:28,2600000000.0,75462868992.0,899584.0,321536.0,1.0
08-27T08:30,2808500000.0,75476500480.0,3286528.0,232505856.0,1.0
08-27T08:32,2277500000.0,75513724928.0,856064.0,322048.0,1.0
08-27T08:34,2740500000.0,75543085056.0,3292672.0,237960704.0,1.0
08-27T08:36,2957500000.0,75447140352.0,1192960.0,314880.0,1.0
08-27T08:38,3006500000.0,75471257600.0,1184256.0,372224.0,1.0
08-27T08:40,3174500000.0,75511627776.0,4958720.0,243318784.0,1.0
08-27T08:42,3171500000.0,75558813696.0,2623488.0,280576.0,1.0
08-27T08:44,2382000000.0,75479646208.0,10066944.0,215713792.0,1.0
08-27T08:46,2997500000.0,75507957760.0,3918848.0,318976.0,1.0
08-27T08:48,2278000000.0,75534172160.0,2555392.0,315392.0,1.0
08-27T08:50,2567500000.0,75574018048.0,6237696.0,228595200.0,1.0
08-27T08:52,2499500000.0,75488559104.0,3341312.0,391680.0,1.0
08-27T08:54,2000500000.0,75483316224.0,8867840.0,230755840.0,1.0
08-27T08:56,2949000000.0,75507957760.0,6931968.0,355840.0,1.0
08-27T08:58,2597500000.0,75526832128.0,2460672.0,326656.0,1.0
08-27T09:00,3149500000.0,75500617728.0,3252736.0,231264256.0,1.0
08-27T09:02,2151500000.0,75469684736.0,912896.0,1072128.0,1.0
08-27T09:04,3844500000.0,75543085056.0,2847744.0,210968576.0,1.0
08-27T09:06,2962500000.0,75492229120.0,998912.0,772608.0,1.0
08-27T09:08,3663500000.0,75637456896.0,837120.0,268288.0,1.0
08-27T09:10,3176000000.0,75572969472.0,3283456.0,239404032.0,1.0
08-27T09:12,2488000000.0,75488559104.0,829440.0,241152.0,1.0
08-27T09:14,2550500000.0,75529453568.0,3493888.0,237366272.0,1.0
08-27T09:16,3208500000.0,75553570816.0,1127424.0,8435200.0,1.0
08-27T09:18,2184500000.0,75471257600.0,894976.0,334848.0,1.0
08-27T09:20,2979000000.0,75464441856.0,3117568.0,238894592.0,1.0
08-27T09:22,2249500000.0,75486986240.0,1276416.0,399872.0,1.0
08-27T09:24,2249000000.0,75520016384.0,3075584.0,238562816.0,1.0
08-27T09:26,2937000000.0,75445567488.0,1014272.0,2024960.0,1.0
08-27T09:28,3221000000.0,75469684736.0,915456.0,260096.0,1.0
08-27T09:30,2954000000.0,75483840512.0,3256832.0,237348352.0,1.0
08-27T09:32,3325500000.0,75513724928.0,819200.0,237056.0,1.0
08-27T09:34,2096000000.0,75452383232.0,3342336.0,239812096.0,1.0
08-27T09:36,3057500000.0,75478073344.0,1246720.0,466432.0,1.0
08-27T09:38,2798000000.0,75519492096.0,4200448.0,293888.0,1.0
08-27T09:40,2990000000.0,75542036480.0,6123520.0,240888832.0,1.0
08-27T09:42,2328500000.0,75498520576.0,7043072.0,692736.0,1.0
08-27T09:44,2599000000.0,75501142016.0,10289664.0,223794176.0,1.0
08-27T09:46,2920500000.0,75495899136.0,2646528.0,390656.0,1.0
08-27T09:48,2374500000.0,75534172160.0,2355200.0,322048.0,1.0
08-27T09:50,2911000000.0,75472830464.0,4739584.0,238411776.0,1.0
08-27T09:52,2047500000.0,75466539008.0,2972160.0,307200.0,1.0
08-27T09:54,3297500000.0,75504287744.0,8781312.0,233199104.0,1.0
08-27T09:56,2735500000.0,75558289408.0,967168.0,487424.0,1.0
08-27T09:58,3379500000.0,75488034816.0,1061888.0,275456.0,1.0
08-27T10:00,2951000000.0,75469160448.0,3323904.0,239708672.0,1.0
08-27T10:02,2740500000.0,75524210688.0,856064.0,282624.0,1.0
08-27T10:04,2454500000.0,75528929280.0,3027456.0,230865408.0,1.0
08-27T10:06,2739500000.0,75533647872.0,965632.0,346112.0,1.0
08-27T10:08,2738000000.0,75584503808.0,935424.0,394240.0,1.0
08-27T10:10,3093500000.0,75582930944.0,3137024.0,243089408.0,1.0
08-27T10:12,2415500000.0,75529977856.0,910848.0,353280.0,1.0
08-27T10:14,2870500000.0,75498520576.0,3344896.0,241644032.0,1.0
08-27T10:16,2469000000.0,75478073344.0,1177600.0,365568.0,1.0
08-27T10:18,2913000000.0,75502190592.0,952320.0,249856.0,1.0
08-27T10:20,3239000000.0,75544657920.0,3264000.0,244186112.0,1.0
08-27T10:22,3342500000.0,75543085056.0,787968.0,261120.0,1.0
08-27T10:24,2693500000.0,75486986240.0,3061248.0,243860992.0,1.0
08-27T10:26,4158000000.0,75534172160.0,909824.0,392704.0,1.0
08-27T10:28,2788500000.0,75536793600.0,873472.0,553472.0,1.0
08-27T10:30,2133000000.0,75509530624.0,3084800.0,218377728.0,1.0
08-27T10:32,2360000000.0,75476500480.0,833024.0,323584.0,1.0
08-27T10:34,3471000000.0,75513200640.0,3294208.0,233505280.0,1.0
08-27T10:36,2153000000.0,75515297792.0,3073536.0,366592.0,1.0
08-27T10:38,2394000000.0,75456053248.0,3259904.0,394752.0,1.0
08-27T10:40,2937500000.0,75473354752.0,7521792.0,229364736.0,1.0
08-27T10:42,2388000000.0,75500617728.0,899072.0,1344512.0,1.0
08-27T10:44,3821000000.0,75532599296.0,1343488.0,3252224.0,1.0
08-27T10:46,2948500000.0,75487510528.0,880640.0,384512.0,1.0
08-27T10:48,2394000000.0,75497472000.0,1531904.0,422912.0,1.0
08-27T10:50,4108500000.0,75504812032.0,1016832.0,2755072.0,1.0
08-27T10:52,2586000000.0,75557240832.0,1003520.0,364544.0,1.0
08-27T10:54,3164500000.0,75526832128.0,9513984.0,2292736.0,1.0
08-27T10:56,2144000000.0,75524210688.0,2925056.0,317440.0,1.0
08-27T10:58,3171500000.0,75558289408.0,3125760.0,658944.0,1.0
08-27T11:00,3024500000.0,75559337984.0,3734016.0,398848.0,1.0
08-27T11:02,2450000000.0,75527356416.0,3057664.0,300544.0,1.0
08-27T11:04,3037500000.0,75487510528.0,5260800.0,556032.0,1.0
08-27T11:06,2247500000.0,75526307840.0,3023872.0,397312.0,1.0
08-27T11:08,3045500000.0,75757518848.0,12831232.0,7718400.0,1.0
08-27T11:10,2855000000.0,75495899136.0,3516928.0,1124864.0,1.0
08-27T11:12,2787500000.0,75475451904.0,3121664.0,402432.0,1.0
08-27T11:14,3092000000.0,75531026432.0,1493504.0,711168.0,1.0
08-27T11:16,3595000000.0,75534696448.0,877056.0,859136.0,1.0
08-27T11:18,2246000000.0,75533647872.0,839680.0,338432.0,1.0
08-27T11:20,3052500000.0,75515822080.0,1346048.0,463872.0,1.0
08-27T11:22,2445000000.0,75511103488.0,803328.0,297984.0,1.0
08-27T11:24,3300500000.0,75553046528.0,1837056.0,482304.0,1.0
08-27T11:26,2743000000.0,75506909184.0,1063936.0,1957888.0,1.0
08-27T11:28,2245500000.0,75490656256.0,956928.0,311808.0,1.0
08-27T11:30,3033000000.0,75499044864.0,1843200.0,449024.0,1.0
08-27T11:32,2428500000.0,75560910848.0,912896.0,318464.0,1.0
08-27T11:34,3138500000.0,75538890752.0,1569792.0,431104.0,1.0
08-27T11:36,2201000000.0,75483316224.0,805888.0,368128.0,1.0
08-27T11:38,2576000000.0,75528404992.0,1107968.0,912896.0,1.0
08-27T11:40,3788500000.0,75542560768.0,1308160.0,545280.0,1.0
08-27T11:42,2771000000.0,75571920896.0,1021952.0,377344.0,1.0
08-27T11:44,3477000000.0,75504287744.0,1207296.0,466944.0,1.0
08-27T11:46,2168000000.0,75525259264.0,881664.0,409088.0,1.0
08-27T11:48,2646000000.0,75546755072.0,874496.0,322560.0,1.0
08-27T11:50,2972500000.0,75540987904.0,1398784.0,440320.0,1.0
08-27T11:52,2210500000.0,75468111872.0,1165824.0,356352.0,1.0
08-27T11:54,2864000000.0,75506384896.0,3431936.0,436224.0,1.0
08-27T11:56,3058500000.0,75512676352.0,7424000.0,468480.0,1.0
08-27T11:58,2495500000.0,75542036480.0,3069440.0,369664.0,1.0
08-27T12:00,3273000000.0,75456577536.0,4768768.0,11082240.0,1.0
08-27T12:02,2072000000.0,75461296128.0,2958848.0,401920.0,1.0
08-27T12:04,2582500000.0,75517394944.0,3189248.0,422400.0,1.0
08-27T12:06,4214000000.0,75540987904.0,6877696.0,451072.0,1.0
08-27T12:08,2781500000.0,75693031424.0,12825088.0,7804928.0,1.0
08-27T12:10,4021000000.0,75488034816.0,1300992.0,12601856.0,1.0
08-27T12:12,2458000000.0,75515297792.0,788992.0,342016.0,1.0
08-27T12:14,2496000000.0,75544657920.0,1320448.0,428544.0,1.0
08-27T12:16,3515500000.0,75452383232.0,970752.0,12801024.0,1.0
08-27T12:18,2346000000.0,75478597632.0,834048.0,381440.0,1.0
08-27T12:20,3090000000.0,75496423424.0,1337856.0,12091904.0,1.0
08-27T12:22,2393500000.0,75533123584.0,896512.0,352256.0,1.0
08-27T12:24,2398500000.0,75469160448.0,1347072.0,723456.0,1.0
08-27T12:26,3055000000.0,75470733312.0,1032704.0,13220352.0,1.0
08-27T12:28,2602000000.0,75506909184.0,873472.0,339456.0,1.0
08-27T12:30,3201500000.0,75540987904.0,1536512.0,11040768.0,1.0
08-27T12:32,3179000000.0,75463393280.0,863744.0,297984.0,1.0
08-27T12:34,2166500000.0,75537317888.0,1486848.0,468992.0,1.0
08-27T12:36,4244000000.0,75528929280.0,815104.0,274432.0,1.0
08-27T12:38,2351500000.0,75536793600.0,896512.0,360448.0,1.0
08-27T12:40,3385000000.0,75477549056.0,1138688.0,329728.0,1.0
08-27T12:42,2298500000.0,75493801984.0,945664.0,284672.0,1.0
08-27T12:44,2551000000.0,75514773504.0,1030144.0,260096.0,1.0
08-27T12:46,3246000000.0,75534696448.0,900608.0,329728.0,1.0
08-27T12:48,2508000000.0,75503763456.0,835584.0,617984.0,1.0
08-27T12:50,2748000000.0,75481743360.0,1086976.0,286720.0,1.0
08-27T12:52,2253000000.0,75499569152.0,816128.0,294400.0,1.0
08-27T12:54,2868000000.0,75604951040.0,1100288.0,679424.0,1.0
08-27T12:56,3864000000.0,75532075008.0,860160.0,304128.0,1.0
08-27T12:58,2183500000.0,75501142016.0,830976.0,323072.0,1.0
08-27T13:00,4068500000.0,75521064960.0,1091584.0,257536.0,1.0
08-27T13:02,2442500000.0,75535745024.0,1283584.0,352256.0,1.0
08-27T13:04,2994000000.0,75553570816.0,3067392.0,559104.0,1.0
08-27T13:06,2883000000.0,75491704832.0,3601408.0,62585344.0,1.0
08-27T13:08,2723500000.0,75623301120.0,7307776.0,623104.0,1.0
08-27T13:10,3032500000.0,75645321216.0,2748416.0,395264.0,1.0
08-27T13:12,2408500000.0,75586076672.0,3740672.0,7429632.0,1.0
08-27T13:14,2308000000.0,75489607680.0,7685120.0,330240.0,1.0
08-27T13:16,3081500000.0,75586600960.0,3057664.0,276480.0,1.0
08-27T13:18,2409500000.0,75547279360.0,3052544.0,343040.0,1.0
